"name","region","year","POP","GDP","HEX","LAN","MOR","GDP_cap","HEX_total"
"Slovenia","Europe & Central Asia",2009,2039669,50244790220,9.37871271,20140,3.5,24633.7960816191,471231452647.598
"Solomon Islands","East Asia & Pacific",2009,514767,597762270.8,7.92179206,27990,32.6,1161.2288099276,4735348410.59101
"Somalia","Sub-Saharan Africa",2009,9356827,NA,NA,627340,164.4,NA,NA
"South Africa","Sub-Saharan Africa",2009,50020917.52,2.96e+11,8.38628739,1213090,63.5,5917.52440129971,2482341067440
"South Sudan","Sub-Saharan Africa",2009,9623176,12231362023,NA,NA,115.2,1271.03172829843,NA
"Spain","Europe & Central Asia",2009,46362946,1.5e+12,9.52140118,498660,4.8,32353.4229252818,14282101770000
"Sri Lanka","South Asia",2009,19967000,42066217872,3.36899956,62710,11.3,2106.7870923023,141721069501.632
"St. Kitts and Nevis","Latin America & Caribbean",2009,51717,708891296.3,5.00208583,260,13,13707.1233114837,3545935108.23256
"St. Lucia","Latin America & Caribbean",2009,175196,1186800333,8.11908183,610,16.3,6774.12916390785,9635729019.49825
"St. Martin (French part)","Latin America & Caribbean",2009,29820,NA,NA,54.4,NA,NA,NA
"St. Vincent and the Grenadines","Latin America & Caribbean",2009,109255,674922481.5,5.13037013,390,21.1,6177.49742803533,3462602139.15308
"Sudan","Sub-Saharan Africa",2009,35297298,53150209168,8.0387379,2376000,82.4,1505.78690663518,427260600831.729
"Suriname","Latin America & Caribbean",2009,512522,3875409836,6.13576782,156000,25.6,7561.45070065285,23778614961.0403
"Swaziland","Sub-Saharan Africa",2009,1173529,3144671159,8.46365405,17200,104.2,2679.67059953354,26615408790.7885
"Sweden","Europe & Central Asia",2009,9298515,4.3e+11,9.93895273,410340,3.1,46243.9432533044,4273749673900
"Switzerland","Europe & Central Asia",2009,7743831,5.4e+11,11.00053859,39516,4.6,69732.9267645433,5940290838600
"Syrian Arab Republic","Middle East & North Africa",2009,20566871,NA,3.54647033,183640,15.9,NA,NA
"Tajikistan","Europe & Central Asia",2009,7414960,4979471964,5.92820612,139960,54.3,671.544008868558,29519336171.3532
"Tanzania","Sub-Saharan Africa",2009,44222113,28573777052,3.97365888,885800,68.6,646.142282979558,113542442917.82
"Thailand","East Asia & Pacific",2009,66548197,2.82e+11,5.79526267,510890,15,4237.53028199998,1634264072940
"Timor-Leste","East Asia & Pacific",2009,1048367,8.18e+08,1.01851052,14870,66.7,780.261110851448,833141605.36
"Togo","Sub-Saharan Africa",2009,6219761,3163000529,6.63672007,54390,93.6,508.540525753321,20991949092.2349
"Tonga","East Asia & Pacific",2009,103416,321303416.1,4.66848316,720,17.2,3106.90237584126,1499999587.31332
"Trinidad and Tobago","Latin America & Caribbean",2009,1321624,19175196446,6.47087206,5130,24.3,14508.813736736,124080242927.433
"Tunisia","Middle East & North Africa",2009,10439600,43454935940,6.18404687,155360,18.3,4162.50966895283,268727360585.808
"Turkey","Europe & Central Asia",2009,71261307,6.15e+11,6.07952123,769630,20.6,8630.2093785622,3738905556450
"Turkmenistan","Europe & Central Asia",2009,4978960,20214385965,1.88168599,469930,61.9,4059.96151103845,38037126866.7931
"Turks and Caicos Islands","Latin America & Caribbean",2009,30247,NA,NA,950,NA,NA,NA
"Tuvalu","East Asia & Pacific",2009,9808,27101076.28,12.8212381,30,32.6,2763.16030587276,347469351.752142
"Uganda","Sub-Saharan Africa",2009,32067125,17878178831,8.42938791,199810,80.1,557.523595613888,150702104490.849
"Ukraine","Europe & Central Asia",2009,46053300,1.17e+11,7.79946242,579320,12.3,2540.53455452704,912537103140
"United Arab Emirates","Middle East & North Africa",2009,7705423,2.54e+11,4.04992386,83600,8.8,32963.7970556581,1028680660440
"United Kingdom","Europe & Central Asia",2009,62276270,2.31e+12,9.80995593,241930,5.4,37092.780283726,22660998198300
"United States","North America",2009,306771529,1.44e+13,16.99914257,9147420,7.5,46940.4708022953,244787653008000
"Uruguay","Latin America & Caribbean",2009,3362761,31660911279,8.78469846,175020,12.7,9415.15358332037,278131558554.828
"Uzbekistan","Europe & Central Asia",2009,27767400,32816828373,6.31487791,425400,47.6,1181.84735960155,207234264568.919
"Vanuatu","East Asia & Pacific",2009,230782,610066628.7,3.90267183,12190,28.4,2643.47578537321,2380889846.25056
"Venezuela, RB","Latin America & Caribbean",2009,28558607,3.29e+11,5.81361503,882050,16.8,11520.1697337689,1912679344870
"Vietnam","East Asia & Pacific",2009,86025000,1.06e+11,6.0398131,310070,25.5,1232.19994187736,640220188600
"Virgin Islands (U.S.)","Latin America & Caribbean",2009,106707,NA,NA,350,NA,NA,NA
"West Bank and Gaza","Middle East & North Africa",2009,3702218,7268200000,NA,6020,24.2,1963.20151865719,NA
"Yemen, Rep.","Middle East & North Africa",2009,22954226,28459501430,5.31633725,527970,57.6,1239.83711888173,151300307568.737
"Zambia","Sub-Saharan Africa",2009,13507849,15328342304,4.72867894,743390,87.4,1134.77299783259,72482809438.0359
"Zimbabwe","Sub-Saharan Africa",2009,13720997,8157077400,6.25858308,386850,92.9,594.495968478092,51051746597.8904
"Afghanistan","South Asia",2010,27962207,15936800636,9.19772273,652860,105,569.940728784391,146582273453.216
"Albania","Europe & Central Asia",2010,2913021,11926953259,5.33503501,27400,16.6,4094.358831948,63630713199.3986
"Algeria","Middle East & North Africa",2010,36036159,1.61e+11,5.11715468,2381740,27.3,4467.73475497208,823861903480
"American Samoa","East Asia & Pacific",2010,55636,NA,NA,200,NA,NA,NA
"Andorra","Europe & Central Asia",2010,84419,3346317329,7.99926652,470,3.3,39639.3860268423,26768084175.1655
"Angola","Sub-Saharan Africa",2010,21219954,82470913121,3.39114609,1246700,182.5,3886.4793543379,279670914569.009
"Antigua and Barbuda","Latin America & Caribbean",2010,87233,1135539037,5.6285144,440,9.9,13017.3103871241,6391397821.51663
"Argentina","Latin America & Caribbean",2010,41222875,4.62e+11,6.55015616,2736690,14.6,11207.3696946174,3026172145920
"Armenia","Europe & Central Asia",2010,2963496,9260284938,4.56226302,28470,18,3124.78401793017,42247855527.3004
"Aruba","Latin America & Caribbean",2010,101597,2467703911,NA,180,NA,24289.1415199268,NA
"Australia","East Asia & Pacific",2010,22031750,1.14e+12,9.01527191,7682300,4.8,51743.5065303482,10277409977400
"Austria","Europe & Central Asia",2010,8363404,3.9e+11,11.16524816,82561,4.4,46631.7303337254,4354446782400
"Azerbaijan","Europe & Central Asia",2010,9054332,52902703376,5.3336001,82656,39,5842.80578357409,282161864016.504
"Bahamas, The","Latin America & Caribbean",2010,360830,7909580000,7.43658423,10010,13.9,21920.5165867583,58820257893.9234
"Bahrain","Middle East & North Africa",2010,1261319,25713271277,3.63764959,762,8.3,20386.0175554321,93535870718.3378
"Bangladesh","South Asia",2010,151616777,1.15e+11,3.06355993,130170,49.6,758.491258523455,352309391950
"Barbados","Latin America & Caribbean",2010,279566,4445500000,6.16899137,430,14.7,15901.4329353355,27424251135.335
"Belarus","Europe & Central Asia",2010,9490000,55220932614,5.55420409,202900,6.1,5818.85485922023,306708329778.293
"Belgium","Europe & Central Asia",2010,10895586,4.84e+11,10.16564067,30280,4.5,44421.6584587557,4920170084280
"Belize","Latin America & Caribbean",2010,321609,1397113450,5.84584806,22810,19,4344.13666906088,8167312951.28241
"Benin","Sub-Saharan Africa",2010,9509798,6970240895,4.94824039,112760,111.6,732.953622674215,34490427524.6687
"Bermuda","North America",2010,65124,5744414000,NA,50,NA,88207.3275597322,NA
"Bhutan","South Asia",2010,720246,1585472534,5.17176159,38117,42.3,2201.29307764292,8199685953.34117
"Bolivia","Latin America & Caribbean",2010,9918245,19649631308,5.44301385,1083300,47,1981.16010524039,106953215356.838
"Bosnia and Herzegovina","Europe & Central Asia",2010,3835258,17163117551,9.57831611,51200,7.4,4475.08812992503,164393765336.567
"Botswana","Sub-Saharan Africa",2010,2047831,12786662035,5.64265217,566730,53.5,6244.00257394287,72150686278.8494
"Brazil","Latin America & Caribbean",2010,198614208,2.21e+12,8.26736921,8358140,16.6,11127.0992254492,18270885954100
"British Virgin Islands","Latin America & Caribbean",2010,27223,NA,NA,150,NA,NA,NA
"Brunei Darussalam","East Asia & Pacific",2010,393302,12370616062,2.73321659,5270,9.3,31453.2243975368,33811573049.1789
"Bulgaria","Europe & Central Asia",2010,7395599,49939168133,7.24456053,108560,13,6752.55217772083,361787326357.366
"Burkina Faso","Sub-Saharan Africa",2010,15632066,8979966766,7.17005016,273600,113.5,574.458089289029,64386812147.353
"Burundi","Sub-Saharan Africa",2010,9461117,2026864469,8.82066864,25680,98.8,214.230990801615,17878299859.2386
"Cabo Verde","Sub-Saharan Africa",2010,490379,1664310770,4.8314955,4030,27.8,3393.92749281678,8041109995.85653
"Cambodia","East Asia & Pacific",2010,14363586,11242275199,5.95280478,176520,43.1,782.692789878516,66923069542.6827
"Cameroon","Sub-Saharan Africa",2010,20590666,23622483984,5.28483734,472710,104.8,1147.24234679927,124840985422.195
"Canada","North America",2010,34005274,1.61e+12,11.20113293,9093510,5.6,47345.5970388593,18033824017300
"Cayman Islands","Latin America & Caribbean",2010,55509,NA,NA,240,NA,NA,NA
"Central African Republic","Sub-Saharan Africa",2010,4444973,1986014846,3.89743425,622980,150.2,446.800204635664,7740362281.80888
"Chad","Sub-Saharan Africa",2010,11896380,10657705072,2.94877337,1259200,160.1,895.877995827302,31427156901.6275
"Channel Islands","Europe & Central Asia",2010,159583,NA,NA,190,NA,NA,NA
"Chile","Latin America & Caribbean",2010,17015048,2.18e+11,6.96860594,743532,8.8,12812.1883640881,1519156094920
"China","East Asia & Pacific",2010,1337705000,6.04e+12,4.88633979,9388211,15.7,4515.19580176496,29513492331600
"Colombia","Latin America & Caribbean",2010,45918101,2.87e+11,6.75752454,1109500,18.5,6250.25847649928,1939409542980
"Comoros","Sub-Saharan Africa",2010,698695,516962886.8,5.82480352,1861,86,739.897790595324,3011207242.742
"Congo, Dem. Rep.","Sub-Saharan Africa",2010,65938712,20523285374,4.04297925,2267050,116.1,311.247895985593,82975216908.9105
"Congo, Rep.","Sub-Saharan Africa",2010,4066078,12007880590,2.29284845,341500,60.6,2953.18500776424,27532250398.5666
"Costa Rica","Latin America & Caribbean",2010,4545273,36298327620,9.65747228,51060,10.2,7985.95103528435,350550092800.508
"Cote d'Ivoire","Sub-Saharan Africa",2010,20131707,24884505035,6.32384065,318000,109.1,1236.08519809075,157365644495.463
"Croatia","Europe & Central Asia",2010,4417781,59680624422,8.24785313,55960,5.4,13509.1858156844,492237024939.347
"Cuba","Latin America & Caribbean",2010,11308133,64328200000,10.19428176,106440,6.1,5688.66673216525,655779795913.632
"Cyprus","Europe & Central Asia",2010,1103685,25247424011,7.2339653,9240,3.6,22875.5704852381,182638989209.961
"Czech Republic","Europe & Central Asia",2010,10474410,2.07e+11,7.4318989,77240,4.1,19762.4496272344,1538403072300
"Denmark","Europe & Central Asia",2010,5547683,3.2e+11,11.08183797,42430,4,57681.7384843366,3546188150400
"Djibouti","Middle East & North Africa",2010,830802,1128611700,8.84146484,23180,76.1,1358.46049961363,9978580663.56263
"Dominica","Latin America & Caribbean",2010,71167,493703703.7,5.71976867,750,18.8,6937.25608357806,2823870976.68622
"Dominican Republic","Latin America & Caribbean",2010,9897983,53864484468,4.06246968,48320,33.8,5441.96574877932,218822834980.081
"Ecuador","Latin America & Caribbean",2010,14934692,69555367000,5.9021487,248360,25.2,4657.30173745799,410526118917.073
"Egypt, Arab Rep.","Middle East & North Africa",2010,82040994,2.19e+11,4.79725822,995450,29,2669.3972040368,1050599550180
"El Salvador","Latin America & Caribbean",2010,6038306,21418300000,6.912477,20720,20,3547.07098315322,148053506129.1
"Equatorial Guinea","Sub-Saharan Africa",2010,728710,12709498548,3.83919384,28050,110.9,17441.0925443592,48794228534.9705
"Eritrea","Sub-Saharan Africa",2010,4689664,2117039512,3.24031896,101000,55.6,451.426693255636,6859883269.80275
"Estonia","Europe & Central Asia",2010,1331475,19494662252,6.24878186,42390,4.6,14641.4031446328,121817891847.124
"Ethiopia","Sub-Saharan Africa",2010,87561814,29933790334,6.86140983,1e+06,75.7,341.858956165527,205388003246.867
"Faroe Islands","Europe & Central Asia",2010,48567,2301178416,NA,1396,NA,47381.5227623695,NA
"Fiji","East Asia & Pacific",2010,859952,3140508836,4.22789631,18270,23.9,3651.95829069529,13277745719.2468
"Finland","Europe & Central Asia",2010,5363352,2.48e+11,9.0454216,303900,3,46239.7396255178,2243264556800
"France","Europe & Central Asia",2010,65027512,2.65e+12,11.19721933,547557,4.3,40751.9820226245,29672631224500
"French Polynesia","East Asia & Pacific",2010,268065,NA,NA,3660,NA,NA,NA
"Gabon","Sub-Saharan Africa",2010,1541936,14358584300,3.4057095,257670,63.3,9312.0494624939,48901166957.0609
"Gambia, The","Sub-Saharan Africa",2010,1693002,952429030.4,5.75051063,10120,81.4,562.568166133295,5476953263.63579
"Georgia","Europe & Central Asia",2010,3926000,11638536891,10.05158367,69490,16.6,2964.4770481406,116985727356.268
"Germany","Europe & Central Asia",2010,81776930,3.42e+12,11.25156004,348570,4.2,41821.0857267447,38480335336800
"Ghana","Sub-Saharan Africa",2010,24317734,32174772956,5.33452117,227540,74.7,1323.09914056959,171637007473.725
"Gibraltar","Europe & Central Asia",2010,30732,NA,NA,10,NA,NA,NA
"Greece","Europe & Central Asia",2010,11121341,2.99e+11,9.18486746,128900,4.7,26885.2470219194,2746275370540
"Greenland","Europe & Central Asia",2010,56905,2287220565,NA,410450,NA,40193.6660223179,NA
"Grenada","Latin America & Caribbean",2010,104677,771015888.9,6.40660082,340,13.2,7365.66665934255,4939591026.05977
"Guam","East Asia & Pacific",2010,159440,NA,NA,540,NA,NA,NA
"Guatemala","Latin America & Caribbean",2010,14732261,41338008617,6.63841729,107160,34.5,2805.95141621507,274418951137.262
"Guinea","Sub-Saharan Africa",2010,11012406,4735956493,4.54713891,245720,111.9,430.056473853216,21535052045.3874
"Guinea-Bissau","Sub-Saharan Africa",2010,1634196,847491366.9,6.69821693,28120,115.9,518.598360845333,5676681021.79842
"Guyana","Latin America & Caribbean",2010,753362,2259288396,6.60294394,196850,41.5,2998.94127391613,14917954623.0805
"Haiti","Latin America & Caribbean",2010,9999617,6622541529,8.09463583,27560,208.8,662.279518205547,53607061946.3064
"Honduras","Latin America & Caribbean",2010,7503875,15839344592,8.4510228,111890,24.4,2110.82202088921,133858662284.049
"Hong Kong SAR, China","East Asia & Pacific",2010,7024200,2.29e+11,NA,1050,NA,32601.5774038325,NA
"Hungary","Europe & Central Asia",2010,10000023,1.3e+11,7.85048555,90530,6.6,12999.9701000688,1020563121500
"Iceland","Europe & Central Asia",2010,318041,13236887873,8.85548842,100250,2.4,41620.0674535673,117219107276.19
"India","South Asia",2010,1230984504,1.71e+12,4.27967981,2973190,59.9,1389.13202761162,7318252475100
"Indonesia","East Asia & Pacific",2010,241613126,7.55e+11,2.7406754,1811570,33.1,3124.83022962916,2069209927000
"Iran, Islamic Rep.","Middle East & North Africa",2010,74253373,4.68e+11,8.01924969,1628550,19.2,6302.74398443826,3753008854920
"Iraq","Middle East & North Africa",2010,30868156,1.39e+11,3.82046695,434320,36.6,4503.02246755524,531044906050
"Ireland","Europe & Central Asia",2010,4560155,2.2e+11,8.76096475,68890,4.2,48243.9741631589,1927412245000
"Isle of Man","Europe & Central Asia",2010,84327,5420291955,NA,570,NA,64277.0637518233,NA
"Israel","Middle East & North Africa",2010,7623600,2.34e+11,7.35697387,21640,4.6,30694.160239257,1721531885580
"Italy","Europe & Central Asia",2010,59277417,2.13e+12,9.41991203,294140,4,35932.7397818296,20064412623900
"Jamaica","Latin America & Caribbean",2010,2690824,13190512703,5.29687787,10830,18.1,4902.0347309969,69868534830.4746
"Japan","East Asia & Pacific",2010,128070000,5.5e+12,9.57849715,364550,3.2,42945.2643085812,52681734325000
"Jordan","Middle East & North Africa",2010,6517912,26425379437,8.4176322,88780,20.8,4054.27066781509,222439124846.109
"Kazakhstan","Europe & Central Asia",2010,16321581,1.48e+11,4.42042194,2699700,21.6,9067.74901279478,654222447120
"Kenya","Sub-Saharan Africa",2010,40328313,39999659234,3.97371597,569140,62.1,991.85054514926,158947284692.704
"Kiribati","East Asia & Pacific",2010,102648,150431113.6,10.51872977,810,62.9,1465.50457485777,1582344232.95857
"Korea, Dem. People’s Rep.","East Asia & Pacific",2010,24500506,NA,NA,120410,31.3,NA,NA
"Korea, Rep.","East Asia & Pacific",2010,49410366,1.09e+12,6.79430738,97230,4.1,22060.1482692923,7405795044200
"Kosovo","Europe & Central Asia",2010,1775680,5829933775,NA,10887,NA,3283.21193852496,NA
"Kuwait","Middle East & North Africa",2010,3059473,1.15e+11,2.7596631,17820,10.8,37588.1728650653,317361256500
"Kyrgyz Republic","Europe & Central Asia",2010,5447900,4794357795,6.65733621,191800,30,880.037775106004,31917651752.3493
"Lao PDR","East Asia & Pacific",2010,6260544,7181441140,2.74584753,230800,79.7,1147.09538659899,19719142416.1094
"Latvia","Europe & Central Asia",2010,2097555,23743309486,6.55480303,62240,9.4,11319.5170024147,155632716961.061
"Lebanon","Middle East & North Africa",2010,4337156,38009950249,7.19133602,10230,10.1,8763.79596422172,273342324344.042
"Lesotho","Sub-Saharan Africa",2010,2010586,2187482926,10.87000705,30360,100.7,1087.98277019735,23777954827.3746
"Liberia","Sub-Saharan Africa",2010,3957990,1292697100,11.86712183,96320,89.3,326.604438111264,15340593974.9877
"Libya","Middle East & North Africa",2010,6265697,74773444901,3.05255664,1759540,16.6,11933.7792588757,228250175728.222
"Liechtenstein","Europe & Central Asia",2010,36276,5082338965,NA,160,NA,140101.967278642,NA
"Lithuania","Europe & Central Asia",2010,3097282,37132564255,7.09033823,62675,6.7,11988.7579674695,263282439915.158
